"YEAR","SEMESTER","COURSECODE","COURSENAME","SECTION","ROWSEQ","TEACHTYPE","DAY1","DAY2","DAY3","DAY4","DAY5","DAY6","DAY7","STARTTIME","ENDTIME","BUILDING","ROOM","STUDYPROGRAMSYSTEM","GENEDSTATUS","GENERALSUBJECT","LECTURECREDIT","NONLECTURECREDIT","TOTALCREDIT","REALREG","TOTALREG","REMARK1","REMARK2","REMARK3","FACCODE"
"2026","1","2102303","CO-OP ED III","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","3.000","3.000","0","10","3EE","","","21"
"2026","1","2102332","LIN CONT SYS I","2","2","LECT","TU","TH","","","","","","1100","1230","ENG3 ","205  ","S","N","    ","3.000",".000","3.000","0","42","3EE","","","21"
"2026","1","2102351","FUND POW ENG GRID","1","1","LECT","MO","WE","","","","","","0800","0930","ENG1 ","113  ","S","N","    ","2.000",".000","2.000","0","100","MO (ENG1/113)","WE (ENG1/304)","","21"
"2026","1","2102352","FUND POW ENG LAB","2","2","LAB","TH","","","","","","","1400","1700","GEW  ","AR   ","S","N","    ",".000","1.000","1.000","0","36","","","","21"
"2026","1","2102360","ELEC POWER SYS I","2","2","LECT","TU","TH","","","","","","0930","1100","HV   ","203  ","S","N","    ","3.000",".000","3.000","0","40","3EE","","","21"
"2026","1","2102371","PRINC COMM / LAB","1","2","LAB","AR","","","","","","","AR  ","AR  ","ENG3 ","AR   ","S","N","    ","3.000",".000","3.000","0","10","FOLLOW-UP COURSE","","","21"
"2026","1","2102372","PRINC COMM","2","2","LECT","MO","WE","","","","","","0930","1100","ENG1 ","303  ","S","N","    ","2.000",".000","2.000","0","42","MO (ENG1/303)","WE (ENG1/304)","","21"
"2026","1","2102385","SEMICON DEV I","1","1","LECT","MO","WE","","","","","","1100","1230","ENG3 ","205  ","S","N","    ","3.000",".000","3.000","0","40","MO (ENG3/205)","WE (ENG3/417)","","21"
"2026","1","2102391","ELEC ENG I","2","2","LECT","MO","WE","","","","","","1100","1230","EN100","201B ","S","N","    ","3.000",".000","3.000","0","70","","","","21"
"2026","1","2102391","ELEC ENG I","4","4","LECT","MO","WE","","","","","","1100","1230","ENG3 ","304  ","S","N","    ","3.000",".000","3.000","0","70","","","","21"
"2026","1","2102392","ELEC ENG LAB I","2","2","LAB","TU","","","","","","","1330","1630","EE   ","104  ","S","N","    ",".000","1.000","1.000","0","45","IE ONLY","","","21"
"2025","2","2110588","SP PRC TOP DT VII","115","22","LECT","MO","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","4","1","CEDT01","CEDT02","","21"
"2025","2","2100516","INTRO RES EXP BME","2","2","LECT","TH","","","","","","","1300","1600","ENG1 ","203/1","S","N","    ","4.000",".000","4.000","1","10","","","","21"
"2025","2","2110392","INDIV COMP IV","49","2","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","1.000","1.000","5","20","CERTIFICATE EXAM","","","21"
"2025","2","2105485","INTR CCUS","1","1","LECT","TU","","","","","","","0900","1200","ENG3 ","402  ","S","N","    ","3.000",".000","3.000","0","5","","","","21"
"2025","2","2110587","SP PRC TOP DT VI","87","10","LECT","WE","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","1","CEDT","","","21"
"2025","2","2110571","NEURAL NETWORK","5","2","LECT","MO","","","","","","","1300","1600","IA   ","IA   ","S","N","    ","3.000",".000","3.000","1","1","","","","21"
"2025","2","2110585","SP PRC TOP DT IV","67","6","LECT","TU","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","1","CEDT","","","21"
"2025","2","2110589","SP PRC TOP DT VIII","118","15","LECT","MO","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","3","1","CEDT","","","21"
"2026","1","2102501","RANDOM PROC EE","1","1","LECT","MO","WE","","","","","","1100","1230","ENG3 ","306  ","S","N","    ","2.000",".000","2.000","0","40","WEEKS 1-10","","","21"
"2026","1","2102508","OPTIM CONCEPT APP","1","1","LECT","MO","WE","","","","","","0930","1100","EE   ","404  ","S","N","    ","1.000",".000","1.000","0","40","WEEKS 1-5","","","21"
"2026","1","2102512","HEURISTIC OPTIM","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","5"," "," "," ","21"
"2026","1","2102514","ADV IMAGE PROC","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","5"," "," "," ","21"
"2026","1","2102516","ADAP SIG PROC","1","1","LECT","TU","","","","","","","0900","1200","ENG4 ","AR   ","S","N","    ","1.000",".000","1.000","0","25","WEEKS 8-12","","","21"
"2026","1","2102521","SYSTEM IDENT","1","1","LECT","MO","WE","","","","","","0800","0930","EE   ","404  ","S","N","    ","2.000",".000","2.000","0","40","WEEKS 6-15","","","21"
"2026","1","2102523","ESTIM THEORY","1","1","LECT","WE","","","","","","","1330","1630","EN100","503  ","S","N","    ","2.000",".000","2.000","0","40","WEEKS 6-15","","","21"
"2026","1","2102544","ADV EMBED SYS","1","1","LECT","MO","WE","","","","","","1100","1230","EE   ","211  ","S","N","    ","3.000",".000","3.000","0","30","","","","21"
"2026","1","2102552","INTRO DG","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2102560","HV EQUI MAIN TEST","1","1","LECT","AR","","","","","","","AR  ","AR  ","HV   ","203  ","S","N","    ","3.000",".000","3.000","0","20","","","","21"
"2026","1","2102566","SUB AUTO SYS","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2102569","PWR CONV METH","1","1","LECT","AR","","","","","","","AR  ","AR  ","GEW  ","201  ","S","N","    ","3.000",".000","3.000","0","40","","","","21"
"2026","1","2102585","BIOMAT SCI","1","1","LECT","AR","","","","","","","AR  ","AR  ","EE   ","AR   ","S","N","    ","3.000",".000","3.000","0","30","","","","21"
"2026","1","2102588","BIOMEDICAL ELEC","1","1","LECT","MO","","","","","","","0930","1230","EE   ","AR   ","S","N","    ","3.000",".000","3.000","0","10","","","","21"
"2026","1","2102611","MED INSTRU","1","1","LECT","MO","","","","","","","0930","1230","EE   ","AR   ","S","N","    ","3.000",".000","3.000","0","10","","","","21"
"2026","1","2102633","SPEC PROB EE III","1","1","LECT","AR","","","","","","","AR  ","AR  ","EE   ","603  ","S","N","    ","3.000",".000","3.000","0","10","DIGITAL AGRICULTURE","","","21"
"2026","1","2102654","SOFTWARE TOOLS SG","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2102682","SOLID-STATE PHYS","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2102692","IND EXP II","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","3.000","3.000","0","20","","","","21"
"2026","1","2102695","INTERN ABROAD II","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","3.000","3.000","0","20","","","","21"
"2026","1","2102702","IND EXP II","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","20","","","","21"
"2026","1","2102711","INTERN ABROAD I","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","20","","","","21"
"2026","1","2102713","INTERN ABROAD III","1","1","FWK","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","2.000","2.000","0","20","","","","21"
"2026","1","2102722","ELEC ENG SEM II","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","1.000",".000","1.000","0","20","","","","21"
"2026","1","2102724","ELEC ENG SEM IV","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","1.000",".000","1.000","0","20","","","","21"
"2026","1","2102726","IN ELEC ENG SEM II","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","20","","","","21"
"2026","1","2102791","ELEC ENG SEM I","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","20","","","","21"
"2026","1","2102793","ELEC ENG SEM III","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","2.000",".000","2.000","0","20","","","","21"
"2026","1","2102811","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","12.000","12.000","0","40","COMMUNICATION","","","21"
"2026","1","2110602","FUNDAMENTALS TO SE","1","1","LECT","MO","","","","","","","1300","1600","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","0","40","17-10","","","21"
"2026","1","2110606","RES METH COMP ENG","1","1","LECT","TU","","","","","","","0900","1200","ENG3 ","301  ","S","N","    ","3.000",".000","3.000","0","50","CM","","","21"
"2026","1","2110606","RES METH COMP ENG","9","4","LECT","AR","","","","","","","AR  ","AR  ","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","50","","","","21"
"2026","1","2110607","RES METH CS","5","2","LECT","SA","","","","","","","0900","1200","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","0","50","CS","18-16","","21"
"2026","1","2110623","S/W REQS ENG","1","1","LECT","WE","","","","","","","0900","1200","ENG3 ","419  ","S","N","    ","3.000",".000","3.000","0","30","","","","21"
"2026","1","2110623","S/W REQS ENG","100","3","LECT","AR","","","","","","","AR  ","AR  ","ANAND","IA   ","S","N","    ","3.000",".000","3.000","0","20","DIGITAL HEALTH ONLY","SGH 3RD FLOOR","","21"
"2026","1","2110626","ENT IOT INFRA","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2110636","PERFORM ANAL EVAL","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2110640","INFO SECURITY","5","2","LECT","SA","","","","","","","1300","1600","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","0","40","CS","18-15","","21"
"2026","1","2110646","USER INTERFACE DES","5","2","LECT","SA","","","","","","","0900","1200","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","0","50","17-01","","","21"
"2026","1","2110651","DIGITAL IMAGE PROC","1","1","LECT","TH","","","","","","","0900","1200","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","0","40","17-02","","","21"
"2026","1","2110654","ARTIFCL INTELL","1","1","LECT","MO","","","","","","","1300","1600","ENG3 ","403  ","S","N","    ","3.000",".000","3.000","0","45","","","","21"
"2026","1","2110681","COMPUTER ALGORITHM","1","1","LECT","WE","","","","","","","0900","1200","ENG3 ","308  ","S","N","    ","3.000",".000","3.000","0","30","CS","","","21"
"2026","1","2110691","INDIV COM SCI I","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","3.000","3.000","0","20","","","","21"
"2026","1","2110697","SPEC TOP CS I","1","1","LECT","WE","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","12","","","","21"
"2026","1","2110701","SEMINAR COM ENG I","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","1.000","1.000","0","60","CM,CS","","","21"
"2026","1","2110702","SEMINAR COM ENG II","1","1","SMNA","AR","","","","","","","AR  ","AR  ","ENG4 ","AR   ","S","N","    ",".000","1.000","1.000","0","40","CM","","","21"
"2026","1","2110714","DIGITAL SYSTEMS","1","1","LECT","TH","","","","","","","1300","1600","ENG3 ","308  ","S","N","    ","3.000",".000","3.000","0","30","","","","21"
"2026","1","2110717","SEMINAR II","1","1","SMNA","MO","","","","","","","1100","1200","ENG3 ","401  ","S","N","    ","1.000",".000","1.000","0","20","CD","","","21"
"2026","1","2110719","SEMINAR IV","1","1","SMNA","MO","","","","","","","1100","1200","ENG3 ","401  ","S","N","    ","1.000",".000","1.000","0","20","CD","","","21"
"2026","1","2110722","S/W PROJ MGT","1","1","LECT","TU","","","","","","","1300","1600","EN100","501  ","S","N","    ","3.000",".000","3.000","0","40","","","","21"
"2026","1","2110724","S/W TEST QUAL ASSU","1","1","IDPS","MO","","","","","","","0800","1100","ENG3 ","402  ","S","N","    ","3.000",".000","3.000","0","40"," "," "," ","21"
"2026","1","2110724","S/W TEST QUAL ASSU","100","3","IDPS","AR","","","","","","","AR  ","AR  ","ANAND","IA   ","S","N","    ","3.000",".000","3.000","0","20","DIGITAL HEALTH ONLY","SGH 3RD FLOOR","","21"
"2026","1","2110730","SW QUAL PROC MGT","1","1","LECT","WE","","","","","","","1300","1600","ENG3 ","404  ","S","N","    ","3.000",".000","3.000","0","30","","","","21"
"2026","1","2110743","MACHINE LEARNING","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2110747","SOC NET ANAL","1","1","LECT","WE","","","","","","","0930","1230","ENG4 ","AR   ","S","N","    ","3.000",".000","3.000","0","40","17-02","","","21"
"2026","1","2110773","DATA MINING","1","1","LECT","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ","3.000",".000","3.000","0","5"," "," "," ","21"
"2026","1","2110774","DATA DRIVEN INNO","5","2","LECT","SA","","","","","","","0900","1200","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","40","17-13/1","","","21"
"2025","2","2110590","SP PRC TOP DT IX","116","3","LECT","WE","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","1","CEDT","","","21"
"2025","2","2110589","SP PRC TOP DT VIII","113","10","LECT","TH","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","1","1","CEDT","","","21"
"2026","1","2102811","THESIS","2","2","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","12.000","12.000","0","40","CONTROL","","","21"
"2026","1","2102811","THESIS","4","4","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","12.000","12.000","0","40","POWER","","","21"
"2026","1","2102813","THESIS","2","2","IDPS","IA","","","","","","","IA  ","IA  ","EE   ","AR   ","S","N","    ",".000","18.000","18.000","0","40","CONTROL"," "," ","21"
"2026","1","2102813","THESIS","4","4","IDPS","IA","","","","","","","IA  ","IA  ","EE   ","IA   ","S","N","    ",".000","18.000","18.000","0","40","POWER"," "," ","21"
"2026","1","2102816","THESIS","1","1","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","36.000","36.000","0","50","","","","21"
"2026","1","2102828","DISSERTATION","2","2","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","48.000","48.000","0","20","CONTROL","","","21"
"2026","1","2102828","DISSERTATION","4","4","IDPS","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000","48.000","48.000","0","30","POWER","","","21"
"2026","1","2102894","DOC DISSERT SEM","1","1","SMNA","IA","","","","","","","IA  ","IA  ","IA   ","IA   ","S","N","    ",".000",".000",".000","0","20","","","","21"
"2026","1","2103106","ENG DRAWING","1","1","LECT","MO","","","","","","","1300","1400","ENG1 ","302  ","S","N","    ","1.000","2.000","3.000","0","82","YEAR1","NO. 446-520","","21"
"2026","1","2103106","ENG DRAWING","2","3","LECT","MO","","","","","","","1300","1400","ENG1 ","302  ","S","N","    ","1.000","2.000","3.000","0","80","YEAR1","NO. 521-595","","21"
"2026","1","2103106","ENG DRAWING","3","5","LECT","TU","","","","","","","1300","1400","ENG1 ","302  ","S","N","    ","1.000","2.000","3.000","0","80","YEAR1","NO. 641-715","","21"
"2026","1","2103106","ENG DRAWING","4","7","LECT","TU","","","","","","","1300","1400","ENG1 ","302  ","S","N","    ","1.000","2.000","3.000","0","80","YEAR1","NO. 716-790","","21"
"2026","1","2103106","ENG DRAWING","5","9","LECT","TH","","","","","","","1300","1400","ENG1 ","302  ","S","N","    ","1.000","2.000","3.000","0","80","YEAR1","NO. 596-640","791-820","21"
"2026","1","2103106","ENG DRAWING","6","11","LECT","TH","","","","","","","1300","1400","ENG1 ","302  ","S","N","    ","1.000","2.000","3.000","0","70","YEAR1","NO. 821-890","","21"
"2026","1","2103201","INTRO MECH DESIGN","1","1","LECT","TU","","","","","","","1300","1500","EN100","201B ","S","Y","3   ","2.000","1.000","3.000","0","115","2ME","","","21"
"2026","1","2103211","STATICS","1","1","LECT","MO","","","","","","","1300","1600","EN100","201B ","S","N","    ","3.000",".000","3.000","0","60","FLIP SECTION,2ME,2AE","","","21"
"2026","1","2103213","ENG MECHANICS I","1","1","LECT","MO","WE","","","","","","0930","1100","ENG3 ","117  ","S","N","    ","3.000",".000","3.000","0","73","2CE,2EE,2IE,2CHE,","2PE,2GE,2ENV,2SV,2MT","2NT","21"
"2026","1","2103213","ENG MECHANICS I","3","3","LECT","MO","WE","","","","","","0930","1100","ENG3 ","117  ","S","N","    ","3.000",".000","3.000","0","73","2CE,2EE,2IE,2CHE,","2PE,2GE,2ENV,2SV,2MT","2NT","21"
"2026","1","2103213","ENG MECHANICS I","7","5","LECT","MO","WE","","","","","","0930","1100","ENG3 ","117  ","S","N","    ","3.000",".000","3.000","0","73","2CE,2EE,2IE,2CHE,","2PE,2GE,2ENV,2SV,2MT","2NT","21"
"2026","1","2103213","ENG MECHANICS I","9","7","LECT","MO","WE","","","","","","0930","1100","ENG3 ","117  ","S","N","    ","3.000",".000","3.000","0","73","2CE,2EE,2IE,2CHE,","2PE,2GE,2ENV,2SV,2MT","2NT","21"
"2026","1","2103242","THERMODYNAMICS","1","1","LECT","TU","TH","","","","","","0930","1130","EN100","201B ","S","N","    ","4.000",".000","4.000","0","120","2ME, 2AE","","","21"
"2026","1","2103304","AUTO CONTROL I","1","1","LECT","MO","","","","","","","1300","1600","AR   ","AR   ","S","N","    ","3.000",".000","3.000","0","104","3ME","","","21"
"2026","1","2103320","DES MECH ELEM","1","1","LECT","TU","TH","","","","","","1100","1230","ENG1 ","113  ","S","N","    ","3.000",".000","3.000","0","120","","","","21"
"2026","1","2103322","MECH MACHINERY","1","2","LECT","WE","","","","","","","0800","0930","ENG3 ","318  ","S","N","    ","3.000",".000","3.000","0","55","3ME,3AE","","","21"
"2026","1","2103322","MECH MACHINERY","2","4","LECT","WE","","","","","","","0800","0930","ENG3 ","319  ","S","N","    ","3.000",".000","3.000","0","55","3ME, 3AE","","","21"
"2026","1","2103354","MECH VEHICLES","1","1","LECT","TU","","","","","","","1300","1600","ENG3 ","403  ","S","N","    ","3.000",".000","3.000","0","20","","","","21"
"2026","1","2103360","ME EXP LAB II","1","1","LECT","TU","","","","","","","1300","1400","HANS ","206  ","S","N","    ","1.000","1.000","2.000","0","45","3ME","FOR (EX)SEC 1-5","","21"
