"STUDENTCODE","COURSECODENO","FACCODE","FACULTYGROUP","DEPCODE","MAJORCODE","PROGRAM","STUDYPROGRAMSYSTEM","PROJECT","STARTACADYEAR","STARTSEMESTER","MAXPERIOD","MINPERIOD","CREDITTOT","FACNAME","DEPNAME","MAJORNAME","FACNAMEENG","DEPNAMEENG","MAJORNAMEENG","UPDATEDATE"
"6633284121","4853","21","1","2110","21104","3"," ","21E","2023","1","16","2","124","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์และเทคโนโลยีดิจิทัล","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering and Digital Technology","28/06/2023 09:23:17"
"6633286421","4853","21","1","2110","21104","3"," ","021","2023","1","16","2","124","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์และเทคโนโลยีดิจิทัล","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering and Digital Technology","28/06/2023 09:23:17"
"6633288721","4853","21","1","2110","21104","3"," ","021","2023","1","16","2","124","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์และเทคโนโลยีดิจิทัล","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering and Digital Technology","28/06/2023 09:23:17"
"6670243421","4020","21","1","2104","21040","5"," ","201","2023","1","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมอุตสาหการ","วิศวกรรมอุตสาหการ                                                     ","FACULTY OF ENGINEERING","DEPARTMENT OF INDUSTRIAL ENGINEERING","Industrial Engineering                                                ","30/06/2023 07:33:38"
"6670245721","4249","21","1","2101","21010","5"," ","201","2023","1","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมโยธา","วิศวกรรมโยธา                                                          ","FACULTY OF ENGINEERING","DEPARTMENT OF CIVIL ENGINEERING","Civil Engineering                                                     ","30/06/2023 07:33:38"
"6670249221","4269","21","1","2107","21070","5"," ","201","2023","1","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมสิ่งแวดล้อมและความยั่งยืน","วิศวกรรมสิ่งแวดล้อม                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF ENVIRONMENTAL AND SUSTAINABLE ENGINEERING","Environmental Engineering                                             ","30/06/2023 07:33:39"
"6670259521","4235","21","1","2110","21100","5"," ","201","2023","1","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมคอมพิวเตอร์","วิศวกรรมคอมพิวเตอร์                                                   ","FACULTY OF ENGINEERING","DEPARTMENT OF COMPUTER ENGINEERING","Computer Engineering                                                  ","30/06/2023 07:33:40"
"6670263021","3912","21","1","2105","21050","5"," ","201","2023","1","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมเคมี","วิศวกรรมเคมี                                                          ","FACULTY OF ENGINEERING","DEPARTMENT OF CHEMICAL ENGINEERING","Chemical Engineering                                                  ","31/08/2023 09:53:16"
"6670277821","3912","21","1","2105","21050","5"," ","201","2023","1","8","2","36","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมเคมี","วิศวกรรมเคมี                                                          ","FACULTY OF ENGINEERING","DEPARTMENT OF CHEMICAL ENGINEERING","Chemical Engineering                                                  ","31/08/2023 09:53:16"
"6630262821","4785","21","1","2102","21020","3"," ","021","2023","1","16","7","132","คณะวิศวกรรมศาสตร์","ภาควิชาวิศวกรรมไฟฟ้า","วิศวกรรมไฟฟ้า                                                         ","FACULTY OF ENGINEERING","DEPARTMENT OF ELECTRICAL ENGINEERING","Electrical Engineering                                                ","09/08/2024 10:34:55"
